"OBJE_SQ_OBJETO","TIRE_SQ_TIPO_RECURSO","DECR_QN_RECURSO","DECR_DURACAO_RECURSO"
"38","43","1","9"
"38","46","1","9"
"38","47","1.1","1"
"38","47","1.1","6"
"38","47","1.1","11"
"38","48","1.5","6"
"38","51","0.5","1"
"38","52","0.8","1"
"38","55","0.4","9"
"38","56","0.6","11"
"38","58","1.2","9"
"38","59","1.5","1"
"38","59","1.5","6"
"38","59","1.5","11"
"38","68","1.2","9"
"38","69","1.5","1"
"38","69","1.5","6"
"38","69","1.5","11"
"38","73","1.2","9"
"38","74","1.5","1"
"38","74","1.5","6"
"38","74","1.5","11"
"38","76","0.7","9"
"38","79","1","11"
"38","81","0.8","9"
"38","82","1","11"
"39","43","1","8"
"39","46","1","8"
"39","47","1.1","2"
"39","47","1.1","9"
"39","47","1.1","10"
"39","48","1.5","9"
"39","51","0.5","2"
"39","52","0.8","2"
"39","55","0.4","8"
"39","56","0.6","10"
"39","58","1.2","8"
"39","59","1.5","2"
"39","59","1.5","9"
"39","59","1.5","10"
"39","68","1.2","8"
"39","69","1.5","2"
"39","69","1.5","9"
"39","69","1.5","10"
"39","73","1.2","8"
"39","74","1.5","2"
"39","74","1.5","9"
"39","74","1.5","10"
"39","76","0.7","8"
"39","79","1","10"
"39","81","0.8","8"
"39","82","1","10"
"40","43","1","11"
"40","44","0.8","10"
"40","46","1","11"
"40","47","1.1","5"
"40","47","1.1","5"
"40","47","1.1","13"
"40","47","1.1","16"
"40","47","1.1","10"
"40","49","1.5","5"
"40","51","0.5","5"
"40","52","0.8","5"
"40","52","0.8","5"
"40","52","0.8","13"
"40","55","0.4","11"
"40","56","0.6","16"
"40","56","0.6","10"
"40","58","1.2","11"
"40","59","1.5","5"
"40","59","1.5","5"
"40","59","1.5","13"
"40","59","1.5","16"
"40","59","1.5","10"
"40","68","1.2","11"
"40","69","1.5","5"
"40","69","1.5","5"
"40","69","1.5","13"
"40","69","1.5","16"
"40","69","1.5","10"
"40","70","1","11"
"40","73","1.2","11"
"40","74","1.5","5"
"40","74","1.5","5"
"40","74","1.5","13"
"40","74","1.5","16"
"40","74","1.5","10"
"40","78","1","11"
"40","79","1","13"
"40","79","1","16"
"40","79","1","10"
"40","82","1","16"
"40","82","1","10"
"40","83","1","11"
"40","84","1","10"
"41","43","1","10"
"41","44","0.8","9"
"41","46","1","10"
"41","47","1.1","6"
"41","47","1.1","7"
"41","47","1.1","12"
"41","47","1.1","14"
"41","47","1.1","9"
"41","49","1.5","7"
"41","51","0.5","6"
"41","52","0.8","6"
"41","52","0.8","7"
"41","52","0.8","12"
"41","55","0.4","10"
"41","56","0.6","14"
"41","56","0.6","9"
"41","58","1.2","10"
"41","59","1.5","6"
"41","59","1.5","7"
"41","59","1.5","12"
"41","59","1.5","14"
"41","59","1.5","9"
"41","68","1.2","10"
"41","69","1.5","6"
"41","69","1.5","7"
"41","69","1.5","12"
"41","69","1.5","14"
"41","69","1.5","9"
"41","70","1","10"
"41","73","1.2","10"
"41","74","1.5","6"
"41","74","1.5","7"
"41","74","1.5","12"
"41","74","1.5","14"
"41","74","1.5","9"
"41","78","1","10"
"41","79","1","12"
"41","79","1","14"
"41","79","1","9"
"41","82","1","14"
"41","82","1","9"
"41","83","1","10"
"41","84","1","9"
"42","43","1","12"
"42","44","0.8","19"
"42","46","1","12"
"42","47","1.1","3"
"42","47","1.1","3"
"42","47","1.1","12"
"42","47","1.1","14"
"42","47","1.1","19"
"42","49","1.5","3"
"42","51","0.5","3"
"42","52","0.8","3"
"42","52","0.8","3"
"42","52","0.8","12"
"42","55","0.4","12"
"42","56","0.6","14"
"42","56","0.6","19"
"42","58","1.2","12"
"42","59","1.5","3"
"42","59","1.5","3"
"42","59","1.5","12"
"42","59","1.5","14"
"42","59","1.5","19"
"42","68","1.2","12"
"42","69","1.5","3"
"42","69","1.5","3"
"42","69","1.5","12"
"42","69","1.5","14"
"42","69","1.5","19"
"42","70","1","12"
"42","73","1.2","12"
"42","74","1.5","3"
"42","74","1.5","3"
"42","74","1.5","12"
"42","74","1.5","14"
"42","74","1.5","19"
"42","78","1","12"
"42","79","1","12"
"42","79","1","14"
"42","79","1","19"
"42","82","1","14"
"42","82","1","19"
"42","83","1","12"
"42","84","1","19"
"43","43","1","1"
"43","44","0.8","9"
"43","46","1","1"
"43","47","1.1","10"
"43","47","1.1","9"
"43","52","0.8","10"
"43","52","0.8","9"
"43","55","0.4","1"
"43","58","1.2","1"
"43","59","1.5","10"
"43","59","1.5","9"
"43","68","1.2","1"
"43","69","1.5","10"
"43","69","1.5","9"
"43","73","1.2","1"
"43","74","1.5","10"
"43","74","1.5","9"
"43","78","1","1"
"43","79","1","10"
"43","79","1","9"
"43","81","0.8","1"
"43","82","1","10"
"43","82","1","9"
"43","83","1","1"
"43","84","1","9"
"44","44","0.8","13"
"44","47","1.1","1"
"44","47","1.1","8"
"44","47","1.1","12"
"44","47","1.1","13"
"44","48","1.5","8"
"44","51","0.5","1"
"44","52","0.8","1"
"44","56","0.6","12"
"44","56","0.6","13"
"44","59","1.5","1"
"44","59","1.5","8"
"44","59","1.5","12"
"44","59","1.5","13"
"44","69","1.5","1"
"44","69","1.5","8"
"44","69","1.5","12"
"44","69","1.5","13"
"44","74","1.5","1"
"44","74","1.5","8"
"44","74","1.5","12"
"44","74","1.5","13"
"44","77","0.7","13"
"44","79","1","12"
"44","82","1","12"
"44","82","1","13"
"45","44","0.8","10"
"45","47","1.1","2"
"45","47","1.1","7"
"45","47","1.1","12"
"45","47","1.1","10"
"45","48","1.5","7"
"45","51","0.5","2"
"45","52","0.8","2"
"45","56","0.6","12"
"45","56","0.6","10"
"45","59","1.5","2"
"45","59","1.5","7"
"45","59","1.5","12"
"45","59","1.5","10"
"45","69","1.5","2"
"45","69","1.5","7"
"45","69","1.5","12"
"45","69","1.5","10"
"45","74","1.5","2"
"45","74","1.5","7"
"45","74","1.5","12"
"45","74","1.5","10"
"45","77","0.7","10"
"45","79","1","12"
"45","82","1","12"
"45","82","1","10"
"46","47","1.1","2"
"46","47","1.1","4"
"46","48","1.5","4"
"46","51","0.5","2"
"46","52","0.8","2"
"46","59","1.5","2"
"46","59","1.5","4"
"46","69","1.5","2"
"46","69","1.5","4"
"46","74","1.5","2"
"46","74","1.5","4"
"47","43","1","4"
"47","46","1","4"
"47","47","1.1","2"
"47","47","1.1","9"
"47","47","1.1","13"
"47","48","1.5","9"
"47","51","0.5","2"
"47","52","0.8","2"
"47","55","0.4","4"
"47","56","0.6","13"
"47","58","1.2","4"
"47","59","1.5","2"
"47","59","1.5","9"
"47","59","1.5","13"
"47","68","1.2","4"
"47","69","1.5","2"
"47","69","1.5","9"
"47","69","1.5","13"
"47","73","1.2","4"
"47","74","1.5","2"
"47","74","1.5","9"
"47","74","1.5","13"
"47","76","0.7","4"
"47","79","1","13"
"47","81","0.8","4"
"47","82","1","13"
"48","43","1","9"
"48","46","1","9"
"48","47","1.1","1"
"48","47","1.1","7"
"48","47","1.1","5"
"48","47","1.1","9"
"48","48","1.5","7"
"48","51","0.5","1"
"48","52","0.8","1"
"48","55","0.4","9"
"48","56","0.6","5"
"48","56","0.6","9"
"48","58","1.2","9"
"48","59","1.5","1"
"48","59","1.5","7"
"48","59","1.5","5"
"48","59","1.5","9"
"48","68","1.2","9"
"48","69","1.5","1"
"48","69","1.5","7"
"48","69","1.5","5"
"48","69","1.5","9"
"48","73","1.2","9"
"48","74","1.5","1"
"48","74","1.5","7"
"48","74","1.5","5"
"48","74","1.5","9"
"48","76","0.7","9"
"48","79","1","5"
"48","79","1","9"
"48","81","0.8","9"
"48","82","1","5"
"48","82","1","9"
"49","43","1","2"
"49","46","1","2"
"49","47","1.1","3"
"49","47","1.1","9"
"49","47","1.1","8"
"49","47","1.1","9"
"49","48","1.5","9"
"49","51","0.5","3"
"49","52","0.8","3"
"49","55","0.4","2"
"49","56","0.6","8"
"49","56","0.6","9"
"49","58","1.2","2"
"49","59","1.5","3"
"49","59","1.5","9"
"49","59","1.5","8"
"49","59","1.5","9"
"49","68","1.2","2"
"49","69","1.5","3"
"49","69","1.5","9"
"49","69","1.5","8"
"49","69","1.5","9"
"49","73","1.2","2"
"49","74","1.5","3"
"49","74","1.5","9"
"49","74","1.5","8"
"49","74","1.5","9"
"49","76","0.7","2"
"49","79","1","8"
"49","79","1","9"
"49","81","0.8","2"
"49","82","1","8"
"49","82","1","9"
"50","44","0.8","8"
"50","44","0.8","1"
"50","47","1.1","1"
"50","47","1.1","4"
"50","47","1.1","5"
"50","47","1.1","8"
"50","47","1.1","1"
"50","48","1.5","1"
"50","48","1.5","4"
"50","50","0.5","1"
"50","52","0.8","1"
"50","56","0.6","5"
"50","56","0.6","8"
"50","56","0.6","1"
"50","59","1.5","1"
"50","59","1.5","4"
"50","59","1.5","5"
"50","59","1.5","8"
"50","59","1.5","1"
"50","69","1.5","1"
"50","69","1.5","4"
"50","69","1.5","5"
"50","69","1.5","8"
"50","69","1.5","1"
"50","74","1.5","1"
"50","74","1.5","4"
"50","74","1.5","5"
"50","74","1.5","8"
"50","74","1.5","1"
"50","77","0.7","8"
"50","77","0.7","1"
"50","79","1","5"
"50","82","1","5"
"50","82","1","8"
"50","82","1","1"
"51","44","0.8","7"
"51","44","0.8","1"
"51","47","1.1","1"
"51","47","1.1","2"
"51","47","1.1","4"
"51","47","1.1","2"
"51","47","1.1","7"
"51","47","1.1","1"
"51","48","1.5","2"
"51","51","0.5","1"
"51","52","0.8","1"
"51","56","0.6","4"
"51","56","0.6","2"
"51","56","0.6","7"
"51","56","0.6","1"
"51","59","1.5","1"
"51","59","1.5","2"
"51","59","1.5","4"
"51","59","1.5","2"
"51","59","1.5","7"
"51","59","1.5","1"
"51","69","1.5","1"
"51","69","1.5","2"
"51","69","1.5","4"
"51","69","1.5","2"
"51","69","1.5","7"
"51","69","1.5","1"
"51","74","1.5","1"
"51","74","1.5","2"
"51","74","1.5","4"
"51","74","1.5","2"
"51","74","1.5","7"
"51","74","1.5","1"
"51","77","0.7","7"
"51","77","0.7","1"
"51","79","1","4"
"51","79","1","2"
"51","82","1","4"
"51","82","1","2"
"51","82","1","7"
"51","82","1","1"
"52","44","0.8","6"
"52","47","1.1","1"
"52","47","1.1","5"
"52","47","1.1","7"
"52","47","1.1","6"
"52","48","1.5","1"
"52","48","1.5","5"
"52","50","0.5","1"
"52","52","0.8","1"
"52","56","0.6","7"
"52","56","0.6","6"
"52","59","1.5","1"
"52","59","1.5","5"
"52","59","1.5","7"
"52","59","1.5","6"
"52","69","1.5","1"
"52","69","1.5","5"
"52","69","1.5","7"
"52","69","1.5","6"
"52","74","1.5","1"
"52","74","1.5","5"
"52","74","1.5","7"
"52","74","1.5","6"
"52","77","0.7","6"
"52","79","1","7"
"52","82","1","7"
"52","82","1","6"
"53","43","1","10"
"53","46","1","10"
"53","47","1.1","1"
"53","47","1.1","7"
"53","47","1.1","6"
"53","47","1.1","9"
"53","48","1.5","7"
"53","51","0.5","1"
"53","52","0.8","1"
"53","55","0.4","10"
"53","56","0.6","6"
"53","56","0.6","9"
"53","58","1.2","10"
"53","59","1.5","1"
"53","59","1.5","7"
"53","59","1.5","6"
"53","59","1.5","9"
"53","68","1.2","10"
"53","69","1.5","1"
"53","69","1.5","7"
"53","69","1.5","6"
"53","69","1.5","9"
"53","73","1.2","10"
"53","74","1.5","1"
"53","74","1.5","7"
"53","74","1.5","6"
"53","74","1.5","9"
"53","76","0.7","10"
"53","79","1","6"
"53","79","1","9"
"53","81","0.8","10"
"53","82","1","6"
"53","82","1","9"
"54","47","1.1","2"
"54","47","1.1","7"
"54","47","1.1","10"
"54","48","1.5","7"
"54","51","0.5","2"
"54","52","0.8","2"
"54","56","0.6","10"
"54","59","1.5","2"
"54","59","1.5","7"
"54","59","1.5","10"
"54","69","1.5","2"
"54","69","1.5","7"
"54","69","1.5","10"
"54","74","1.5","2"
"54","74","1.5","7"
"54","74","1.5","10"
"54","79","1","10"
"54","82","1","10"
"55","43","1","6"
"55","46","1","6"
"55","47","1.1","2"
"55","47","1.1","4"
"55","47","1.1","7"
"55","48","1.5","4"
"55","51","0.5","2"
"55","52","0.8","2"
"55","55","0.4","6"
"55","56","0.6","7"
"55","58","1.2","6"
"55","59","1.5","2"
"55","59","1.5","4"
"55","59","1.5","7"
"55","68","1.2","6"
"55","69","1.5","2"
"55","69","1.5","4"
"55","69","1.5","7"
"55","73","1.2","6"
"55","74","1.5","2"
"55","74","1.5","4"
"55","74","1.5","7"
"55","76","0.7","6"
"55","79","1","7"
"55","81","0.8","6"
"55","82","1","7"
"56","44","0.8","8"
"56","47","1.1","1"
"56","47","1.1","2"
"56","47","1.1","5"
"56","47","1.1","8"
"56","48","1.5","2"
"56","51","0.5","1"
"56","52","0.8","1"
"56","56","0.6","5"
"56","56","0.6","8"
"56","59","1.5","1"
"56","59","1.5","2"
"56","59","1.5","5"
"56","59","1.5","8"
"56","69","1.5","1"
"56","69","1.5","2"
"56","69","1.5","5"
"56","69","1.5","8"
"56","74","1.5","1"
"56","74","1.5","2"
"56","74","1.5","5"
"56","74","1.5","8"
"56","77","0.7","8"
"56","79","1","5"
"56","82","1","5"
"56","82","1","8"
"57","43","1","5"
"57","46","1","5"
"57","47","1.1","1"
"57","47","1.1","5"
"57","47","1.1","1"
"57","47","1.1","5"
"57","48","1.5","1"
"57","48","1.5","5"
"57","50","0.5","1"
"57","52","0.8","1"
"57","55","0.4","5"
"57","56","0.6","1"
"57","56","0.6","5"
"57","58","1.2","5"
"57","59","1.5","1"
"57","59","1.5","5"
"57","59","1.5","1"
"57","59","1.5","5"
"57","68","1.2","5"
"57","69","1.5","1"
"57","69","1.5","5"
"57","69","1.5","1"
"57","69","1.5","5"
"57","73","1.2","5"
"57","74","1.5","1"
"57","74","1.5","5"
"57","74","1.5","1"
"57","74","1.5","5"
"57","76","0.7","5"
"57","79","1","1"
"57","79","1","5"
"57","81","0.8","5"
"57","82","1","1"
"57","82","1","5"
"58","43","1","5"
"58","46","1","5"
"58","47","1.1","1"
"58","47","1.1","2"
"58","47","1.1","2"
"58","47","1.1","5"
"58","48","1.5","1"
"58","48","1.5","2"
"58","50","0.5","1"
"58","52","0.8","1"
"58","55","0.4","5"
"58","56","0.6","2"
"58","56","0.6","5"
"58","58","1.2","5"
"58","59","1.5","1"
"58","59","1.5","2"
"58","59","1.5","2"
"58","59","1.5","5"
"58","68","1.2","5"
"58","69","1.5","1"
"58","69","1.5","2"
"58","69","1.5","2"
"58","69","1.5","5"
"58","73","1.2","5"
"58","74","1.5","1"
"58","74","1.5","2"
"58","74","1.5","2"
"58","74","1.5","5"
"58","76","0.7","5"
"58","79","1","2"
"58","79","1","5"
"58","81","0.8","5"
"58","82","1","2"
"58","82","1","5"
"59","43","1","9"
"59","46","1","9"
"59","47","1.1","1"
"59","47","1.1","5"
"59","47","1.1","3"
"59","47","1.1","9"
"59","48","1.5","5"
"59","51","0.5","1"
"59","52","0.8","1"
"59","55","0.4","9"
"59","56","0.6","3"
"59","56","0.6","9"
"59","58","1.2","9"
"59","59","1.5","1"
"59","59","1.5","5"
"59","59","1.5","3"
"59","59","1.5","9"
"59","68","1.2","9"
"59","69","1.5","1"
"59","69","1.5","5"
"59","69","1.5","3"
"59","69","1.5","9"
"59","73","1.2","9"
"59","74","1.5","1"
"59","74","1.5","5"
"59","74","1.5","3"
"59","74","1.5","9"
"59","76","0.7","9"
"59","79","1","3"
"59","79","1","9"
"59","81","0.8","9"
"59","82","1","3"
"59","82","1","9"
"60","43","1","1"
"60","44","0.8","19"
"60","44","0.8","1"
"60","44","0.8","1"
"60","46","1","1"
"60","47","1.1","12"
"60","47","1.1","13"
"60","47","1.1","14"
"60","47","1.1","18"
"60","47","1.1","1"
"60","47","1.1","1"
"60","47","1.1","19"
"60","47","1.1","1"
"60","47","1.1","1"
"60","49","1.5","12"
"60","49","1.5","13"
"60","51","0.5","12"
"60","52","0.8","12"
"60","52","0.8","13"
"60","52","0.8","14"
"60","55","0.4","1"
"60","56","0.6","18"
"60","56","0.6","1"
"60","56","0.6","1"
"60","56","0.6","19"
"60","56","0.6","1"
"60","56","0.6","1"
"60","58","1.2","1"
"60","59","1.5","12"
"60","59","1.5","13"
"60","59","1.5","14"
"60","59","1.5","18"
"60","59","1.5","1"
"60","59","1.5","1"
"60","59","1.5","19"
"60","59","1.5","1"
"60","59","1.5","1"
"60","68","1.2","1"
"60","69","1.5","12"
"60","69","1.5","13"
"60","69","1.5","14"
"60","69","1.5","18"
"60","69","1.5","1"
"60","69","1.5","1"
"60","69","1.5","19"
"60","69","1.5","1"
"60","69","1.5","1"
"60","73","1.2","1"
"60","74","1.5","12"
"60","74","1.5","13"
"60","74","1.5","14"
"60","74","1.5","18"
"60","74","1.5","1"
"60","74","1.5","1"
"60","74","1.5","19"
"60","74","1.5","1"
"60","74","1.5","1"
"60","79","1","14"
"60","79","1","18"
"60","79","1","1"
"60","79","1","1"
"60","79","1","19"
"60","79","1","1"
"60","81","0.8","1"
"60","82","1","18"
"60","82","1","1"
"60","82","1","1"
"60","82","1","19"
"60","82","1","1"
"60","82","1","1"
"61","42","1","1"
"61","43","1","14"
"61","44","0.8","8"
"61","45","1","1"
"61","46","1","14"
"61","47","1.1","12"
"61","47","1.1","8"
"61","47","1.1","5"
"61","47","1.1","15"
"61","47","1.1","1"
"61","47","1.1","1"
"61","47","1.1","8"
"61","49","1.5","12"
"61","49","1.5","8"
"61","51","0.5","12"
"61","52","0.8","12"
"61","52","0.8","8"
"61","52","0.8","5"
"61","54","1","1"
"61","55","0.4","14"
"61","56","0.6","15"
"61","56","0.6","1"
"61","56","0.6","1"
"61","56","0.6","8"
"61","57","1","1"
"61","58","1.2","14"
"61","59","1.5","12"
"61","59","1.5","8"
"61","59","1.5","5"
"61","59","1.5","15"
"61","59","1.5","1"
"61","59","1.5","1"
"61","59","1.5","8"
"61","67","1","1"
"61","68","1.2","14"
"61","69","1.5","12"
"61","69","1.5","8"
"61","69","1.5","5"
"61","69","1.5","15"
"61","69","1.5","1"
"61","69","1.5","1"
"61","69","1.5","8"
"61","72","1","1"
"61","73","1.2","14"
"61","74","1.5","12"
"61","74","1.5","8"
"61","74","1.5","5"
"61","74","1.5","15"
"61","74","1.5","1"
"61","74","1.5","1"
"61","74","1.5","8"
"61","79","1","5"
"61","79","1","15"
"61","79","1","1"
"61","79","1","1"
"61","79","1","8"
"61","80","1","1"
"61","81","0.8","14"
"61","82","1","15"
"61","82","1","1"
"61","82","1","1"
"61","82","1","8"
"62","43","1","14"
"62","44","0.8","9"
"62","44","0.8","10"
"62","44","0.8","1"
"62","44","0.8","1"
"62","46","1","14"
"62","47","1.1","7"
"62","47","1.1","9"
"62","47","1.1","15"
"62","47","1.1","1"
"62","47","1.1","1"
"62","47","1.1","9"
"62","47","1.1","10"
"62","47","1.1","1"
"62","47","1.1","1"
"62","49","1.5","7"
"62","49","1.5","9"
"62","51","0.5","7"
"62","52","0.8","7"
"62","52","0.8","9"
"62","52","0.8","15"
"62","55","0.4","14"
"62","56","0.6","1"
"62","56","0.6","1"
"62","56","0.6","9"
"62","56","0.6","10"
"62","56","0.6","1"
"62","56","0.6","1"
"62","58","1.2","14"
"62","59","1.5","7"
"62","59","1.5","9"
"62","59","1.5","15"
"62","59","1.5","1"
"62","59","1.5","1"
"62","59","1.5","9"
"62","59","1.5","10"
"62","59","1.5","1"
"62","59","1.5","1"
"62","68","1.2","14"
"62","69","1.5","7"
"62","69","1.5","9"
"62","69","1.5","15"
"62","69","1.5","1"
"62","69","1.5","1"
"62","69","1.5","9"
"62","69","1.5","10"
"62","69","1.5","1"
"62","69","1.5","1"
"62","70","1","14"
"62","73","1.2","14"
"62","74","1.5","7"
"62","74","1.5","9"
"62","74","1.5","15"
"62","74","1.5","1"
"62","74","1.5","1"
"62","74","1.5","9"
"62","74","1.5","10"
"62","74","1.5","1"
"62","74","1.5","1"
"62","78","1","14"
"62","79","1","15"
"62","79","1","1"
"62","79","1","1"
"62","79","1","9"
"62","79","1","10"
"62","79","1","1"
"62","79","1","1"
"62","82","1","1"
"62","82","1","1"
"62","82","1","9"
"62","82","1","10"
"62","82","1","1"
"62","82","1","1"
"62","83","1","14"
"62","84","1","9"
"62","84","1","10"
"62","84","1","1"
"62","84","1","1"
"63","43","1","1"
"63","44","0.8","7"
"63","46","1","1"
"63","47","1.1","2"
"63","47","1.1","5"
"63","47","1.1","7"
"63","55","0.4","1"
"63","56","0.6","5"
"63","56","0.6","7"
"63","58","1.2","1"
"63","59","1.5","2"
"63","59","1.5","5"
"63","59","1.5","7"
"63","68","1.2","1"
"63","69","1.5","2"
"63","69","1.5","5"
"63","69","1.5","7"
"63","73","1.2","1"
"63","74","1.5","2"
"63","74","1.5","5"
"63","74","1.5","7"
"63","78","1","1"
"63","79","1","5"
"63","79","1","7"
"63","81","0.8","1"
"63","82","1","5"
"63","82","1","7"
"63","83","1","1"
"64","43","1","1"
"64","44","0.8","6"
"64","46","1","1"
"64","47","1.1","5"
"64","47","1.1","6"
"64","55","0.4","1"
"64","56","0.6","5"
"64","56","0.6","6"
"64","58","1.2","1"
"64","59","1.5","5"
"64","59","1.5","6"
"64","68","1.2","1"
"64","69","1.5","5"
"64","69","1.5","6"
"64","73","1.2","1"
"64","74","1.5","5"
"64","74","1.5","6"
"64","79","1","5"
"64","79","1","6"
"64","81","0.8","1"
"64","82","1","5"
"64","82","1","6"
"65","43","1","1"
"65","44","0.8","9"
"65","46","1","1"
"65","47","1.1","1"
"65","47","1.1","7"
"65","47","1.1","10"
"65","47","1.1","9"
"65","48","1.5","1"
"65","48","1.5","7"
"65","51","0.5","1"
"65","52","0.8","1"
"65","52","0.8","7"
"65","55","0.4","1"
"65","56","0.6","10"
"65","56","0.6","9"
"65","58","1.2","1"
"65","59","1.5","1"
"65","59","1.5","7"
"65","59","1.5","10"
"65","59","1.5","9"
"65","68","1.2","1"
"65","69","1.5","1"
"65","69","1.5","7"
"65","69","1.5","10"
"65","69","1.5","9"
"65","73","1.2","1"
"65","74","1.5","1"
"65","74","1.5","7"
"65","74","1.5","10"
"65","74","1.5","9"
"65","79","1","10"
"65","79","1","9"
"65","81","0.8","1"
"65","82","1","10"
"65","82","1","9"
"66","43","1","1"
"66","44","0.8","5"
"66","44","0.8","1"
"66","46","1","1"
"66","47","1.1","1"
"66","47","1.1","4"
"66","47","1.1","8"
"66","47","1.1","5"
"66","47","1.1","1"
"66","48","1.5","1"
"66","48","1.5","4"
"66","50","0.5","1"
"66","52","0.8","1"
"66","55","0.4","1"
"66","56","0.6","8"
"66","56","0.6","5"
"66","56","0.6","1"
"66","58","1.2","1"
"66","59","1.5","1"
"66","59","1.5","4"
"66","59","1.5","8"
"66","59","1.5","5"
"66","59","1.5","1"
"66","68","1.2","1"
"66","69","1.5","1"
"66","69","1.5","4"
"66","69","1.5","8"
"66","69","1.5","5"
"66","69","1.5","1"
"66","73","1.2","1"
"66","74","1.5","1"
"66","74","1.5","4"
"66","74","1.5","8"
"66","74","1.5","5"
"66","74","1.5","1"
"66","76","0.7","1"
"66","77","0.7","5"
"66","77","0.7","1"
"66","79","1","8"
"66","81","0.8","1"
"66","82","1","8"
"66","82","1","5"
"66","82","1","1"
"67","44","0.8","8"
"67","47","1.1","1"
"67","47","1.1","4"
"67","47","1.1","4"
"67","47","1.1","6"
"67","47","1.1","8"
"67","49","1.5","1"
"67","49","1.5","4"
"67","51","0.5","1"
"67","52","0.8","1"
"67","56","0.6","6"
"67","56","0.6","8"
"67","59","1.5","1"
"67","59","1.5","4"
"67","59","1.5","4"
"67","59","1.5","6"
"67","59","1.5","8"
"67","69","1.5","1"
"67","69","1.5","4"
"67","69","1.5","4"
"67","69","1.5","6"
"67","69","1.5","8"
"67","74","1.5","1"
"67","74","1.5","4"
"67","74","1.5","4"
"67","74","1.5","6"
"67","74","1.5","8"
"67","77","0.7","8"
"67","79","1","4"
"67","79","1","6"
"67","82","1","6"
"67","82","1","8"
"68","43","1","10"
"68","46","1","10"
"68","47","1.1","3"
"68","47","1.1","6"
"68","47","1.1","8"
"68","47","1.1","10"
"68","48","1.5","6"
"68","51","0.5","3"
"68","52","0.8","3"
"68","55","0.4","10"
"68","56","0.6","8"
"68","56","0.6","10"
"68","58","1.2","10"
"68","59","1.5","3"
"68","59","1.5","6"
"68","59","1.5","8"
"68","59","1.5","10"
"68","68","1.2","10"
"68","69","1.5","3"
"68","69","1.5","6"
"68","69","1.5","8"
"68","69","1.5","10"
"68","73","1.2","10"
"68","74","1.5","3"
"68","74","1.5","6"
"68","74","1.5","8"
"68","74","1.5","10"
"68","76","0.7","10"
"68","79","1","8"
"68","79","1","10"
"68","81","0.8","10"
"68","82","1","8"
"68","82","1","10"
"69","44","0.8","6"
"69","47","1.1","1"
"69","47","1.1","5"
"69","47","1.1","7"
"69","47","1.1","6"
"69","48","1.5","5"
"69","51","0.5","1"
"69","52","0.8","1"
"69","56","0.6","7"
"69","56","0.6","6"
"69","59","1.5","1"
"69","59","1.5","5"
"69","59","1.5","7"
"69","59","1.5","6"
"69","69","1.5","1"
"69","69","1.5","5"
"69","69","1.5","7"
"69","69","1.5","6"
"69","74","1.5","1"
"69","74","1.5","5"
"69","74","1.5","7"
"69","74","1.5","6"
"69","77","0.7","6"
"69","79","1","7"
"69","82","1","7"
"69","82","1","6"
"70","44","0.8","1"
"70","44","0.8","7"
"70","44","0.8","1"
"70","47","1.1","3"
"70","47","1.1","6"
"70","47","1.1","8"
"70","47","1.1","6"
"70","47","1.1","1"
"70","47","1.1","1"
"70","47","1.1","7"
"70","47","1.1","1"
"70","49","1.5","6"
"70","51","0.5","3"
"70","52","0.8","3"
"70","52","0.8","6"
"70","52","0.8","8"
"70","56","0.6","6"
"70","56","0.6","1"
"70","56","0.6","1"
"70","56","0.6","7"
"70","56","0.6","1"
"70","59","1.5","3"
"70","59","1.5","6"
"70","59","1.5","8"
"70","59","1.5","6"
"70","59","1.5","1"
"70","59","1.5","1"
"70","59","1.5","7"
"70","59","1.5","1"
"70","69","1.5","3"
"70","69","1.5","6"
"70","69","1.5","8"
"70","69","1.5","6"
"70","69","1.5","1"
"70","69","1.5","1"
"70","69","1.5","7"
"70","69","1.5","1"
"70","74","1.5","3"
"70","74","1.5","6"
"70","74","1.5","8"
"70","74","1.5","6"
"70","74","1.5","1"
"70","74","1.5","1"
"70","74","1.5","7"
"70","74","1.5","1"
"70","79","1","8"
"70","79","1","6"
"70","79","1","1"
"70","79","1","1"
"70","79","1","7"
"70","79","1","1"
"70","82","1","6"
"70","82","1","1"
"70","82","1","1"
"70","82","1","7"
"70","82","1","1"
"70","84","1","1"
"70","84","1","7"
"70","84","1","1"
"71","43","1","1"
"71","44","0.8","6"
"71","44","0.8","1"
"71","46","1","1"
"71","47","1.1","1"
"71","47","1.1","4"
"71","47","1.1","6"
"71","47","1.1","6"
"71","47","1.1","1"
"71","48","1.5","1"
"71","48","1.5","4"
"71","50","0.5","1"
"71","52","0.8","1"
"71","55","0.4","1"
"71","56","0.6","6"
"71","56","0.6","6"
"71","56","0.6","1"
"71","58","1.2","1"
"71","59","1.5","1"
"71","59","1.5","4"
"71","59","1.5","6"
"71","59","1.5","6"
"71","59","1.5","1"
"71","68","1.2","1"
"71","69","1.5","1"
"71","69","1.5","4"
"71","69","1.5","6"
"71","69","1.5","6"
"71","69","1.5","1"
"71","73","1.2","1"
"71","74","1.5","1"
"71","74","1.5","4"
"71","74","1.5","6"
"71","74","1.5","6"
"71","74","1.5","1"
"71","76","0.7","1"
"71","77","0.7","6"
"71","77","0.7","1"
"71","79","1","6"
"71","81","0.8","1"
"71","82","1","6"
"71","82","1","6"
"71","82","1","1"
